56234132519034.91	734314920906.927
59811640497314.02	1112434655228.7131
132441414216294.88	879657734203.9459
184026748321947.9	1016386349198.3463
209617999245311.72	641296431856.108
543399266203698.4	1174367223374.2168
1186874398284503.8	2507354186221.9575
594031566572578.9	2462479076510.855
860050216520380.4	3317296677403.029

