98368747766221.45	952409084863.8102
102497739077621.25	1691357034866.1675
98368747766221.45	2418407114389.6206
150859070860017.3	1625475365949.7092
336345571790681.8	2646946101372.406
372759372031492.25	2418407114389.6206
357743233897993.5	1625475365949.7092
248790236723882.97	2290867652767.7607
235517839937273.44	2396667811618.3916
245403612978643.56	1982690391684.453
230725309958865.28	1982690391684.453
528706056860346.9	2484815329350.1406

